sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Type;Resistance (pu);Reactance (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);Tap (pu);Phase Shift (deg);CBus;CBus Name;Tap or Phs Min;Tap or Phs Max;V or Flow Max;V or Flow Min;ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;Connection;R0;X0;Name
4964;VGRND1-MT013;4962   #01;VGRND1-MT000;472;0;Trafo;0.00000;0.47537;10.0;10.0;10.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.47537;VGRND1-MT013 - VGRND1-M 
4967;MINAER-MT138;4875   #01;MINAER-MT034;473;0;OLTC(ON);0.04240;0.81120;15.0;15.0;15.0;0.98950;0.00;4875;MINAER-MT034;0.900 pu;1.100 pu;0.976 pu;0.976 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.04240;0.81120;MINAER-MT138 - MINAER-M 
4968;NPR-RB-MT138;44469   #01;NPRTR1-PA000;473;0;OLTC(ON);0.00000;-0.00585;100.0;120.0;100.0;0.99110;0.00;4968;NPR-RB-MT138;0.900 pu;1.100 pu;0.992 pu;0.992 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00585;NPR-RB-MT138 - NPRTR1-P 
4968;NPR-RB-MT138;44471   #02;NPRTR1-PA000;473;0;OLTC(ON);0.00000;-0.00585;100.0;120.0;100.0;0.99110;0.00;4968;NPR-RB-MT138;0.900 pu;1.100 pu;0.992 pu;0.992 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00585;NPR-RB-MT138 - NPRTR1-P 
4969;BNOR3-PCH013;4990   #01;BNORT3-MT138;473;0;Trafo;0.00000;0.50000;20.0;25.0;139.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.50000;BNOR3-PCH013 - BNORT3-M 
4970;3MAIO--MT138;4991   #01;3MAIO-PCH013;473;0;Trafo;0.00000;0.33330;30.0;30.0;139.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.33330;3MAIO--MT138 - 3MAIO-PC 
4972;CACHIM-PA230;45252   #01;CACHIMSIN001;842;0;Trafo;0.00178;0.06333;50.0;50.0;50.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00178;0.06333;CACHIM-PA230 - CACHIMSI 
4973;A.FLOR-MT138;4406   #01;AFLOR2-MT013;473;0;OLTC(ON);0.03450;0.47380;25.0;25.0;25.0;1.04000;0.00;4406;AFLOR2-MT013;0.900 pu;1.100 pu;0.982 pu;0.982 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.03450;0.47380;A.FLOR-MT138 - AFLOR2-M 
4973;A.FLOR-MT138;4976   #01;A.FLOR-MT013;473;0;OLTC(ON);0.00640;0.49120;25.0;25.0;25.0;1.04800;0.00;4976;A.FLOR-MT013;0.900 pu;1.100 pu;0.984 pu;0.984 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00640;0.49120;A.FLOR-MT138 - A.FLOR-M 
4973;A.FLOR-MT138;4976   #02;A.FLOR-MT013;473;0;OLTC(ON);0.02290;0.51270;30.0;30.0;30.0;1.04800;0.00;4976;A.FLOR-MT013;0.900 pu;1.100 pu;0.984 pu;0.984 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.02290;0.51270;A.FLOR-MT138 - A.FLOR-M 
4974;N.PROG-PA230;44469   #01;NPRTR1-PA000;842;0;Trafo;0.00000;0.08015;100.0;120.0;100.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.08015;N.PROG-PA230 - NPRTR1-P 
4974;N.PROG-PA230;44471   #02;NPRTR1-PA000;842;0;Trafo;0.00000;0.08015;100.0;120.0;100.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.08015;N.PROG-PA230 - NPRTR1-P 
4974;N.PROG-PA230;45253   #01;N.PROGSIN001;842;0;Trafo;0.00178;0.06333;50.0;50.0;50.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00178;0.06333;N.PROG-PA230 - N.PROGSI 
4975;CLAUDI-MT230;44464   #01;CLAUDA-MT000;472;0;OLTC(ON);0.00000;-0.00333;450.0;540.0;450.0;0.94830;0.00;4975;CLAUDI-MT230;0.900 pu;1.100 pu;1.000 pu;1.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00333;CLAUDI-MT230 - CLAUDA-M 
4975;CLAUDI-MT230;44466   #02;CLAUDB-MT000;472;0;Trafo;0.00011;0.06003;200.0;240.0;200.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00011;0.06003;CLAUDI-MT230 - CLAUDB-M 
4983;MATUPA-MT138;4759   #01;MATUPA-MT013;473;0;OLTC(ON);0.00441;0.50900;25.0;25.0;25.0;1.10000;0.00;4759;MATUPA-MT013;0.900 pu;1.100 pu;0.963 pu;0.963 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00441;0.50900;MATUPA-MT138 - MATUPA-M 
4983;MATUPA-MT138;4985   #01;MATUPA-MT034;473;0;OLTC(ON);0.02280;0.49480;25.0;25.0;25.0;1.10000;0.00;4985;MATUPA-MT034;0.900 pu;1.100 pu;0.969 pu;0.969 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.02280;0.49480;MATUPA-MT138 - MATUPA-M 
4984;BNOR2-PCH007;4989   #01;BRANO2-MT034;473;0;Trafo;0.00000;0.66000;10.0;12.0;139.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.66000;BNOR2-PCH007 - BRANO2-M 
4997;BNORT4-MT138;4931   #01;B.NOR4-MT000;473;0;Trafo;0.00000;0.25350;15.0;20.0;15.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.25350;BNORT4-MT138 - B.NOR4-M 
4998;BNOR4-PCH013;4931   #01;B.NOR4-MT000;473;0;Trafo;0.00000;0.12020;15.0;20.0;15.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.12020;BNOR4-PCH013 - B.NOR4-M 
4999;CURUA-PCH013;4971   #01;CURUAB-MT138;473;0;Trafo;0.00000;0.25000;40.0;50.0;139.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.25000;CURUA-PCH013 - CURUAB-M 
5001;P.AFON-BA500;5022   #01;PAFO-4UHE002;711;0;Trafo;0.00000;0.01336;1350.0;1620.0;86.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.01336;P.AFON-BA500 - PAFO-4UH 
5001;P.AFON-BA500;5023   #01;PAF4G2UHE000;711;0;Trafo;0.00000;0.02671;450.0;450.0;20.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02671;P.AFON-BA500 - PAF4G2UH 
5001;P.AFON-BA500;5024   #01;PAF4G3UHE000;711;0;Trafo;0.00000;0.02671;450.0;450.0;10.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02671;P.AFON-BA500 - PAF4G3UH 
5001;P.AFON-BA500;5025   #01;PAF4G4UHE000;711;0;Trafo;0.00000;0.02671;450.0;450.0;100.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02671;P.AFON-BA500 - PAF4G4UH 
5001;P.AFON-BA500;5026   #01;PAF4G5UHE000;711;0;Trafo;0.00000;0.02671;450.0;450.0;74.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02671;P.AFON-BA500 - PAF4G5UH 
5001;P.AFON-BA500;5027   #01;PAF4G6UHE000;711;0;Trafo;0.00000;0.02671;450.0;450.0;100.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02671;P.AFON-BA500 - PAF4G6UH 
5001;P.AFON-BA500;44009   #07;PAF-T7-BA000;711;0;Trafo;0.00000;0.00434;600.0;600.0;600.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00434;P.AFON-BA500 - PAF-T7-B 
5001;P.AFON-BA500;44011   #08;PAF-T8-BA000;711;0;Trafo;0.00000;0.00478;600.0;600.0;600.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00478;P.AFON-BA500 - PAF-T8-B 
5003;PAFBP1-BA230;5011   #01;PAF2G3UHE000;712;0;Trafo;0.00000;0.19910;75.0;90.0;450.0;0.98000;0.00;;;0.980 pu;0.980 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.19910;PAFBP1-BA230 - PAF2G3UH 
5003;PAFBP1-BA230;5013   #01;PAF2G5UHE000;712;0;Trafo;0.00000;0.15780;90.0;108.0;450.0;0.98000;0.00;;;0.980 pu;0.980 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.15780;PAFBP1-BA230 - PAF2G5UH 
5003;PAFBP1-BA230;5014   #01;PAF2G6UHE000;712;0;Trafo;0.00000;0.15520;90.0;108.0;450.0;0.98000;0.00;;;0.980 pu;0.980 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.15520;PAFBP1-BA230 - PAF2G6UH 
5003;PAFBP1-BA230;5015   #01;PAF3G1UHE000;712;0;Trafo;0.00000;0.05550;240.0;288.0;450.0;1.02700;0.00;;;1.027 pu;1.027 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.05550;PAFBP1-BA230 - PAF3G1UH 
5003;PAFBP1-BA230;5017   #01;PAF3G3UHE000;712;0;Trafo;0.00000;0.05943;240.0;240.0;2186.0;1.02700;0.00;;;1.027 pu;1.027 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05943;PAFBP1-BA230 - PAF3G3UH 
5003;PAFBP1-BA230;6200   #01;USDG1--BA138;712;0;Trafo;0.00000;0.06240;75.0;75.0;90.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.06240;PAFBP1-BA230 - USDG1--B 
5003;PAFBP1-BA230;6201   #01;USDG2--BA138;712;0;Trafo;0.00000;0.05330;75.0;75.0;240.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05330;PAFBP1-BA230 - USDG2--B 
5003;PAFBP1-BA230;6202   #01;P.AFON-BA138;712;0;Trafo;0.00000;0.04350;90.0;90.0;240.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04350;PAFBP1-BA230 - P.AFON-B 
5004;PAFBP2-BA230;5005   #01;PAF1G1UHE000;712;0;Trafo;0.00000;0.21185;67.0;67.0;251.0;0.98000;0.00;;;0.980 pu;0.980 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.21185;PAFBP2-BA230 - PAF1G1UH 
5004;PAFBP2-BA230;5006   #01;PAFO1GUHE000;712;0;Trafo;0.00000;0.21124;67.0;80.0;425.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.21124;PAFBP2-BA230 - PAFO1GUH 
5004;PAFBP2-BA230;5007   #01;PAF1G3UHE000;712;0;Trafo;0.00000;0.20854;67.0;67.0;251.0;0.98000;0.00;;;0.980 pu;0.980 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.20854;PAFBP2-BA230 - PAF1G3UH 
5004;PAFBP2-BA230;5016   #01;PAF3G2UHE000;712;0;Trafo;0.00000;0.06017;240.0;288.0;251.0;1.02700;0.00;;;1.027 pu;1.027 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.06017;PAFBP2-BA230 - PAF3G2UH 
5004;PAFBP2-BA230;5018   #01;PAF3G4UHE000;712;0;Trafo;0.00000;0.06005;240.0;240.0;75.0;1.02700;0.00;;;1.027 pu;1.027 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.06005;PAFBP2-BA230 - PAF3G4UH 
5019;CABEPR-RN138;5002   #01;CABPRA-RN034;741;0;Trafo;0.00000;0.15290;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.15290;CABEPR-RN138 - CABPRA-R 
5019;CABEPR-RN138;5008   #01;CABPRB-RN034;741;0;Trafo;0.00000;0.15290;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.15290;CABEPR-RN138 - CABPRB-R 
5021;PROSPI-BA230;6104   #01;PROSP1UTE003;712;0;Trafo;0.00000;0.23640;42.0;42.0;42.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.23640;PROSPI-BA230 - PROSP1UT 
5021;PROSPI-BA230;8421   #01;PRP2E4UTE005;712;0;Trafo;0.00000;0.12239;72.0;72.0;72.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.12239;PROSPI-BA230 - PRP2E4UT 
5021;PROSPI-BA230;45528   #01;PROSP3UTE006;712;0;Trafo;0.00000;0.12239;72.0;72.0;72.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.12239;PROSPI-BA230 - PROSP3UT 
5028;MXTBP2-BA230;5032   #01;ASALG3UHE000;712;0;Trafo;0.00000;0.11770;120.0;144.0;67.0;1.02700;0.00;;;1.027 pu;1.027 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.11770;MXTBP2-BA230 - ASALG3UH 
5028;MXTBP2-BA230;5033   #01;ASALG4UHE000;712;0;Trafo;0.00000;0.11750;120.0;120.0;67.0;1.02700;0.00;;;1.027 pu;1.027 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.11750;MXTBP2-BA230 - ASALG4UH 
5029;MXTBP1-BA230;5030   #01;ASALG1UHE000;712;0;Trafo;0.00000;0.11770;120.0;144.0;240.0;1.02700;0.00;;;1.027 pu;1.027 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.11770;MXTBP1-BA230 - ASALG1UH 
5029;MXTBP1-BA230;5031   #01;ASALG2UHE000;712;0;Trafo;0.00000;0.11750;120.0;120.0;240.0;1.02700;0.00;;;1.027 pu;1.027 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.11750;MXTBP1-BA230 - ASALG2UH 
5035;CALCAR-CE230;5034   #01;CALCAR-CE034;762;0;OLTC(ON);0.00000;0.09330;120.0;140.0;120.0;0.96720;0.00;5034;CALCAR-CE034;0.900 pu;1.100 pu;1.000 pu;1.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.09330;CALCAR-CE230 - CALCAR-C 
5037;LBARRO-PI230;5038   #01;LBARR1-PI034;772;0;Trafo;0.00000;0.11667;120.0;120.0;120.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.11667;LBARRO-PI230 - LBARR1-P 
5037;LBARRO-PI230;5039   #02;LBARR2-PI034;772;0;Trafo;0.00000;0.11667;120.0;120.0;120.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.11667;LBARRO-PI230 - LBARR2-P 
5037;LBARRO-PI230;44902   #03;LBARR3-PI034;772;0;OLTC(ON);0.00370;0.15330;90.0;126.0;90.0;1.09300;0.00;44902;LBARR3-PI034;0.900 pu;1.100 pu;1.000 pu;1.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00370;0.15330;LBARRO-PI230 - LBARR3-P 
5041;CUTIA--RN230;5036   #03;CUTIAC-RN034;742;0;OLTC(ON);0.00000;0.10833;120.0;140.0;120.0;1.01200;0.00;5036;CUTIAC-RN034;0.900 pu;1.100 pu;1.010 pu;1.010 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.10833;CUTIA--RN230 - CUTIAC-R 
5041;CUTIA--RN230;5042   #01;CUTIAA-RN034;742;0;Trafo;0.00000;0.10833;120.0;140.0;120.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.10833;CUTIA--RN230 - CUTIAA-R 
5041;CUTIA--RN230;5043   #02;CUTIAB-RN034;742;0;OLTC(ON);0.00000;0.10833;120.0;140.0;120.0;1.01100;0.00;5043;CUTIAB-RN034;0.900 pu;1.100 pu;1.011 pu;1.011 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.10833;CUTIA--RN230 - CUTIAB-R 
5045;BABILO-BA230;5046   #01;BABIL1-BA034;702;0;Trafo;0.00000;0.13333;90.0;90.0;90.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.13333;BABILO-BA230 - BABIL1-B 
5045;BABILO-BA230;5047   #01;BABIL2-BA034;702;0;Trafo;0.00000;0.13333;90.0;90.0;90.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.13333;BABILO-BA230 - BABIL2-B 
5049;CAETIT-BA069;5058   #02;CAETB1-BA034;712;0;Trafo;0.00000;0.33450;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.33450;CAETIT-BA069 - CAETB1-B 
5049;CAETIT-BA069;8689   #01;CAETB2-BA034;712;0;Trafo;0.00000;0.33450;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.33450;CAETIT-BA069 - CAETB2-B 
5050;L.GONZ-PE500;5051   #01;LGONG1UHE001;721;0;Trafo;0.00000;0.04110;275.0;330.0;174.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.04110;L.GONZ-PE500 - LGONG1UH 
5050;L.GONZ-PE500;5052   #01;LGONG2UHE000;721;0;Trafo;0.00000;0.04111;275.0;275.0;348.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04111;L.GONZ-PE500 - LGONG2UH 
5050;L.GONZ-PE500;5053   #01;LGONG3UHE000;721;0;Trafo;0.00000;0.04110;275.0;275.0;425.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04110;L.GONZ-PE500 - LGONG3UH 
5050;L.GONZ-PE500;5054   #01;LGONG4UHE001;721;0;Trafo;0.00000;0.04110;275.0;330.0;174.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.04110;L.GONZ-PE500 - LGONG4UH 
5050;L.GONZ-PE500;5055   #01;LGONG5UHE000;721;0;Trafo;0.00000;0.04110;275.0;275.0;251.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04110;L.GONZ-PE500 - LGONG5UH 
5050;L.GONZ-PE500;5056   #01;LGONG6UHE000;721;0;Trafo;0.00000;0.04110;275.0;275.0;120.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04110;L.GONZ-PE500 - LGONG6UH 
5057;PELOUR-BA069;5059   #01;PELOUR-BA034;702;0;Trafo;0.00000;0.33450;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.33450;PELOUR-BA069 - PELOUR-B 
5057;PELOUR-BA069;5059   #02;PELOUR-BA034;702;0;Trafo;0.00000;0.33450;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.33450;PELOUR-BA069 - PELOUR-B 
5060;XINGO--AL500;5061   #01;XINGO-UHE002;721;0;Trafo;0.00000;0.01250;1110.0;1332.0;275.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.01250;XINGO--AL500 - XINGO-UH 
5060;XINGO--AL500;5062   #01;XINGG2UHE000;721;0;Trafo;0.00000;0.02504;555.0;555.0;275.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02504;XINGO--AL500 - XINGG2UH 
5060;XINGO--AL500;5063   #01;XINGG3UHE000;721;0;Trafo;0.00000;0.02574;555.0;555.0;275.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02574;XINGO--AL500 - XINGG3UH 
5060;XINGO--AL500;5064   #01;XINGG4UHE000;721;0;Trafo;0.00000;0.02549;555.0;555.0;275.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02549;XINGO--AL500 - XINGG4UH 
5060;XINGO--AL500;5065   #01;XINGG5UHE000;721;0;Trafo;0.00000;0.02585;555.0;555.0;1306.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02585;XINGO--AL500 - XINGG5UH 
5060;XINGO--AL500;5066   #01;XINGG6UHE000;721;0;Trafo;0.00000;0.02512;555.0;555.0;2186.0;1.02500;0.00;;;1.025 pu;1.025 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02512;XINGO--AL500 - XINGG6UH 
5069;LND-T1-RN000;5068   #01;LND-T1-RN013;742;0;Trafo;0.00000;0.28700;1.0;1.0;1.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.28700;LND-T1-RN000 - LND-T1-R 
